ts;code;level;detail
2026-09-14 10:10:10;CYCLE_END_WE;Keine Regel aktiv;
2026-09-14 10:34:01;CYCLE_START_WE;AdaptivePV;
2026-09-14 10:46:14;WARN_ZU_FRUEH;WARNING;Learning: ZU FRUEH geheizt - 45 min nach Nicht-PV-Zyklus (2026-09-14T10:01:01.770866) kommen 4789W Einspeisung
2026-09-14 11:04:44;CYCLE_START_WE;Einspeisung;
2026-09-14 11:06:42;WARN_ZU_FRUEH;WARNING;Learning: ZU FRUEH geheizt - 45 min nach Nicht-PV-Zyklus (2026-09-14T10:21:32.035548) kommen 7568W Einspeisung
2026-09-14 11:09:49;CYCLE_START_WE;AdaptivePV;
2026-09-14 11:14:58;CYCLE_START_WE;Einspeisung;
2026-09-14 11:20:06;CYCLE_START_WE;Batterie;
2026-09-14 11:25:11;CYCLE_START_WE;AdaptivePV;
2026-09-14 11:30:19;CYCLE_START_WE;Batterie;
2026-09-14 11:35:28;CYCLE_START_WE;AdaptivePV;
2026-09-14 11:55:56;CYCLE_START_WE;Batterie;
2026-09-14 12:01:05;CYCLE_START_WE;Einspeisung;
2026-09-14 12:06:14;CYCLE_START_WE;AdaptivePV;
2026-09-14 12:16:28;CYCLE_START_WE;Batterie;
2026-09-14 12:21:36;CYCLE_START_WE;AdaptivePV;
2026-09-14 12:26:42;CYCLE_START_WE;Einspeisung;
2026-09-14 13:49:05;CYCLE_END_WE;Batterie;
2026-09-14 14:07:53;CYCLE_END_WE;Komfort;
2026-09-14 14:12:49;FORECAST;2026-09-14;4.21/5.04
2026-09-14 14:24:28;CYCLE_START_WE;Einspeisung;
2026-09-14 14:43:26;FORECAST;2026-09-14;4.21/5.04
2026-09-14 14:43:39;CYCLE_START_WE;Einspeisung;
