ts;status_ein;regel;modus;blocking;pv_w;soc;feedin_w;forecast_morgen_whqm;soll_c;unten;oben;mittig
2026-09-09 18:00:23;AUS;Komfort;Komfort;;5956.0;90.0;1015.0;;44.0;45.0;48.6;48.1
2026-09-09 18:05:32;EIN;AdaptivePV;AdaptivePV;;921.0;90.0;921.0;;44.0;44.9;48.6;48.1
2026-09-09 18:10:40;EIN;Batterie;AdaptivePV;;121.0;90.0;121.0;;44.0;46.6;48.6;48.1
2026-09-09 18:15:47;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.9C, Einschalten erst < 46.0C);121.0;90.0;0.0;;44.0;47.9;48.7;48.2
2026-09-09 18:20:57;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.9C, Einschalten erst < 46.0C);121.0;90.0;323.0;;44.0;47.9;48.8;48.3
2026-09-09 18:26:05;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.7C, Einschalten erst < 46.0C);121.0;90.0;453.0;;44.0;47.7;48.7;48.3
2026-09-09 18:31:11;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.5C, Einschalten erst < 46.0C);121.0;90.0;292.0;;44.0;47.5;48.7;48.3
2026-09-09 18:36:19;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.3C, Einschalten erst < 46.0C);121.0;90.0;72.0;;44.0;47.3;48.8;48.3
2026-09-09 18:41:27;AUS;Batterie;Batterie;Boiler-Max-Naehe (unten 47.1C, Einschalten erst < 46.0C);121.0;90.0;0.0;;44.0;47.1;48.7;48.3
2026-09-09 18:46:32;AUS;Komfort;Komfort;Boiler-Max-Naehe (unten 46.9C, Einschalten erst < 46.0C);121.0;90.0;0.0;;44.0;46.9;48.7;48.3
2026-09-09 18:51:40;AUS;Komfort;Komfort;;121.0;90.0;0.0;;44.0;45.2;48.7;48.2
2026-09-09 18:56:50;AUS;Komfort;Komfort;;0.0;89.0;0.0;;44.0;42.9;48.7;48.2
2026-09-09 19:01:57;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;42.6;48.7;48.2
2026-09-09 19:07:05;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;42.4;48.7;48.2
2026-09-09 19:12:14;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;42.1;48.7;48.2
2026-09-09 19:17:23;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;41.9;48.7;48.2
2026-09-09 19:22:29;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;41.8;48.6;48.2
2026-09-09 19:27:38;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;40.8;48.6;48.1
2026-09-09 19:32:46;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;40.4;48.6;48.1
2026-09-09 19:37:54;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;40.3;48.6;48.1
2026-09-09 19:43:00;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;40.2;48.6;48.1
2026-09-09 19:48:08;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;40.1;48.6;48.1
2026-09-09 19:53:17;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;40.1;48.6;48.1
2026-09-09 19:58:22;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;39.9;48.6;48.1
2026-09-09 20:03:30;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;39.9;48.6;48.1
2026-09-09 20:08:35;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;39.8;48.6;48.1
2026-09-09 20:13:44;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;39.8;48.6;48.0
2026-09-09 20:18:52;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;39.1;48.6;48.0
2026-09-09 20:23:58;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.8;48.5;48.0
2026-09-09 20:29:03;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.8;48.5;48.0
2026-09-09 20:34:12;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.5;48.5;48.0
2026-09-09 20:39:17;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.4;48.5;47.9
2026-09-09 20:44:25;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.3;48.5;47.9
2026-09-09 20:49:33;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.2;48.5;47.9
2026-09-09 20:54:39;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.1;48.5;47.9
2026-09-09 20:59:48;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.1;48.4;47.9
2026-09-09 21:04:56;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.0;48.4;47.9
2026-09-09 21:10:01;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;38.0;48.4;47.9
2026-09-09 21:15:09;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;37.9;48.4;47.9
2026-09-09 21:20:17;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;37.8;48.4;47.9
2026-09-09 21:25:22;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;37.8;48.4;47.8
2026-09-09 21:30:31;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;37.8;48.4;47.9
2026-09-09 21:35:41;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;34.4;48.4;47.8
2026-09-09 21:40:48;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.4;48.4;47.6
2026-09-09 21:45:57;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;25.6;48.3;47.6
2026-09-09 21:51:05;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;25.6;48.4;47.6
2026-09-09 21:56:10;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;25.6;48.3;47.5
2026-09-09 22:01:19;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;25.8;48.3;47.5
2026-09-09 22:06:27;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;25.9;48.3;47.4
2026-09-09 22:11:35;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;25.9;48.3;47.4
2026-09-09 22:16:41;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.0;48.2;47.4
2026-09-09 22:21:49;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.1;48.3;47.4
2026-09-09 22:26:54;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.1;48.2;47.4
2026-09-09 22:32:03;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.1;48.2;47.4
2026-09-09 22:37:11;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.1;48.2;47.3
2026-09-09 22:42:16;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.1;48.2;47.2
2026-09-09 22:47:24;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.2;48.2;47.2
2026-09-09 22:52:32;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.2;48.2;47.2
2026-09-09 22:57:37;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.3;48.2;47.2
2026-09-09 23:02:47;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.4;48.2;47.2
2026-09-09 23:07:56;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.4;48.2;47.2
2026-09-09 23:13:05;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.4;48.2;47.1
2026-09-09 23:18:11;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.5;48.1;47.1
2026-09-09 23:23:20;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.6;48.2;47.1
2026-09-09 23:28:29;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.6;48.1;47.1
2026-09-09 23:33:35;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.6;48.1;47.0
2026-09-09 23:38:45;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.7;48.1;47.0
2026-09-09 23:43:53;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.7;48.1;46.9
2026-09-09 23:48:58;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.8;48.1;46.9
2026-09-09 23:54:03;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.8;48.1;46.9
2026-09-09 23:59:11;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.8;48.1;46.9
2026-09-10 00:04:20;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.9;48.0;46.9
2026-09-10 00:09:25;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.9;48.0;46.8
2026-09-10 00:14:33;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;26.9;48.0;46.8
2026-09-10 00:19:41;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.0;48.0;46.8
2026-09-10 00:24:50;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.0;48.0;46.8
2026-09-10 00:29:55;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.1;48.0;46.7
2026-09-10 00:35:03;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.1;47.9;46.7
2026-09-10 00:40:08;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.1;47.9;46.6
2026-09-10 00:45:16;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.1;47.9;46.6
2026-09-10 00:50:21;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.2;47.9;46.6
2026-09-10 00:55:29;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.2;47.9;46.6
2026-09-10 01:00:35;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.2;47.9;46.6
2026-09-10 01:05:44;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.2;47.9;46.5
2026-09-10 01:10:53;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.3;47.9;46.5
2026-09-10 01:16:02;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.3;47.8;46.4
2026-09-10 01:21:11;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.3;47.8;46.4
2026-09-10 01:26:16;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.4;47.8;46.4
2026-09-10 01:31:24;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.4;47.8;46.4
2026-09-10 01:36:33;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.4;47.8;46.4
2026-09-10 01:41:38;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.4;47.8;46.3
2026-09-10 01:46:46;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.5;47.8;46.3
2026-09-10 01:51:54;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.5;47.8;46.2
2026-09-10 01:57:01;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.5;47.8;46.2
2026-09-10 02:02:10;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.5;47.8;46.2
2026-09-10 02:07:18;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.6;47.8;46.2
2026-09-10 02:12:23;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.6;47.7;46.2
2026-09-10 02:17:32;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.6;47.7;46.1
2026-09-10 02:22:40;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.6;47.7;46.1
2026-09-10 02:27:45;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.7;47.7;46.1
2026-09-10 02:32:53;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.7;47.6;46.1
2026-09-10 02:38:02;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.7;47.6;46.1
2026-09-10 02:43:07;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.7;47.6;46.0
2026-09-10 02:48:15;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.8;47.6;46.0
2026-09-10 02:53:24;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.8;47.6;46.0
2026-09-10 02:58:30;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.8;47.6;45.9
2026-09-10 03:03:38;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.8;47.6;45.9
2026-09-10 03:08:44;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.8;47.6;45.9
2026-09-10 03:13:53;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.8;47.5;45.8
2026-09-10 03:19:03;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.8;47.6;45.9
2026-09-10 03:24:12;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.9;47.5;45.8
2026-09-10 03:29:21;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.9;47.5;45.8
2026-09-10 03:34:29;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.9;47.5;45.8
2026-09-10 03:39:36;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.9;47.5;45.7
2026-09-10 03:44:44;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.9;47.5;45.7
2026-09-10 03:49:53;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.0;47.4;45.7
2026-09-10 03:54:58;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;27.9;47.4;45.6
2026-09-10 04:00:08;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.0;47.4;45.6
2026-09-10 04:05:17;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.0;47.4;45.6
2026-09-10 04:10:25;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.0;47.4;45.6
2026-09-10 04:15:34;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.4;45.5
2026-09-10 04:20:39;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.4;45.5
2026-09-10 04:25:48;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.4;45.4
2026-09-10 04:30:57;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.4;45.4
2026-09-10 04:36:03;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.4;45.4
2026-09-10 04:41:12;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.3;45.4
2026-09-10 04:46:21;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.3;45.4
2026-09-10 04:51:30;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;47.3;45.3
2026-09-10 04:56:39;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.2;45.3
2026-09-10 05:01:45;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.3;45.3
2026-09-10 05:06:54;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.2;45.3
2026-09-10 05:12:02;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.2;45.2
2026-09-10 05:17:11;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.2;45.2
2026-09-10 05:22:17;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.2;45.2
2026-09-10 05:27:25;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.2;45.2
2026-09-10 05:32:34;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.3;47.2;45.1
2026-09-10 05:37:39;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.2;47.2;45.1
2026-09-10 05:42:48;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.3;47.2;45.1
2026-09-10 05:47:57;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.3;47.2;45.1
2026-09-10 05:53:02;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.3;47.1;45.1
2026-09-10 05:58:11;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.3;47.1;45.0
2026-09-10 06:03:19;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;45.0
2026-09-10 06:08:28;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;45.0
2026-09-10 06:13:34;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;44.9
2026-09-10 06:18:43;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;44.9
2026-09-10 06:23:53;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;44.9
2026-09-10 06:29:02;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;44.9
2026-09-10 06:34:08;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;44.8
2026-09-10 06:39:16;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;44.8
2026-09-10 06:44:24;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.1;44.8
2026-09-10 06:49:30;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.4;47.0;44.8
2026-09-10 06:54:38;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.5;47.0;44.8
2026-09-10 06:59:46;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.5;47.0;44.7
2026-09-10 07:04:51;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.5;46.9;44.7
2026-09-10 07:09:59;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.5;46.9;44.7
2026-09-10 07:15:08;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.5;46.9;44.6
2026-09-10 07:20:13;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.6;46.9;44.6
2026-09-10 07:25:21;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.5;46.9;44.6
2026-09-10 07:30:26;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.5;46.9;44.5
2026-09-10 07:35:34;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.3;46.9;44.4
2026-09-10 07:40:40;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;46.9;44.2
2026-09-10 07:45:49;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.1;46.9;44.2
2026-09-10 07:50:58;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.0;46.9;44.1
2026-09-10 07:56:06;AUS;;Keine Regel aktiv;;0.0;89.0;0.0;;;28.0;46.9;44.1
2026-09-10 08:01:12;EIN;Abweichung;Abweichung;;0.0;64.0;0.0;;44.0;27.9;46.9;44.1
2026-09-10 08:06:21;EIN;Abweichung;Abweichung;;0.0;64.0;0.0;;44.0;29.4;46.8;44.0
2026-09-10 08:11:28;EIN;Abweichung;Abweichung;;0.0;63.0;0.0;;44.0;32.1;46.8;43.9
2026-09-10 08:16:37;EIN;Abweichung;Abweichung;;0.0;62.0;0.0;;44.0;34.4;46.8;43.9
2026-09-10 08:21:43;EIN;Abweichung;Abweichung;;0.0;61.0;0.0;;44.0;35.9;46.8;43.8
2026-09-10 08:26:53;EIN;Abweichung;Abweichung;;0.0;60.0;0.0;;44.0;37.1;46.8;43.4
2026-09-10 08:32:02;EIN;Abweichung;Abweichung;;0.0;60.0;0.0;;44.0;38.4;46.8;43.2
2026-09-10 08:37:11;AUS;;Keine Regel aktiv;;0.0;59.0;0.0;;44.0;39.6;46.8;42.8
2026-09-10 08:42:18;AUS;;Keine Regel aktiv;;0.0;59.0;0.0;;44.0;39.4;46.8;42.8
2026-09-10 08:47:24;AUS;;Keine Regel aktiv;;0.0;59.0;0.0;;44.0;39.1;46.8;42.7
2026-09-10 08:52:34;EIN;;Keine Regel aktiv;Keine Regel aktiv, warte auf Mindestlaufzeit (noch 11m);0.0;58.0;0.0;;44.0;39.7;46.8;42.7
2026-09-10 08:57:43;EIN;;Keine Regel aktiv;Keine Regel aktiv, warte auf Mindestlaufzeit (noch 6m);0.0;58.0;0.0;;44.0;41.0;46.8;42.8
2026-09-10 09:02:53;EIN;Komfort;Komfort;Regel 'Komfort' sagt AUS, warte auf Mindestlaufzeit (noch 0m;0.0;57.0;0.0;;44.0;42.1;46.7;43.1
2026-09-10 09:08:01;AUS;Komfort;Komfort;;0.0;57.0;0.0;;44.0;42.6;46.7;43.6
2026-09-10 09:13:09;AUS;Komfort;Komfort;;0.0;57.0;0.0;;44.0;42.3;46.7;43.6
2026-09-10 09:18:15;AUS;Komfort;Komfort;;0.0;57.0;0.0;;44.0;42.1;46.7;43.6
2026-09-10 09:23:23;AUS;;Keine Regel aktiv;;0.0;57.0;0.0;;44.0;41.8;46.7;43.6
2026-09-10 09:28:28;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;41.6;46.6;43.6
2026-09-10 09:33:36;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;41.3;46.6;43.6
2026-09-10 09:38:45;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;41.1;46.6;43.6
2026-09-10 09:43:50;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;40.9;46.6;43.6
2026-09-10 09:48:58;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;40.7;46.6;43.6
2026-09-10 09:54:07;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;40.5;46.6;43.6
2026-09-10 09:59:11;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;40.4;46.6;43.6
2026-09-10 10:04:20;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;40.2;46.6;43.6
2026-09-10 10:09:28;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;40.1;46.5;43.6
2026-09-10 10:14:33;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.9;46.5;43.6
2026-09-10 10:19:41;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.8;46.5;43.6
2026-09-10 10:24:46;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.6;46.5;43.6
2026-09-10 10:29:54;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.6;46.4;43.6
2026-09-10 10:35:03;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.4;46.4;43.6
2026-09-10 10:40:08;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.3;46.4;43.6
2026-09-10 10:45:17;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.2;46.4;43.6
2026-09-10 10:50:26;AUS;;Keine Regel aktiv;;0.0;56.0;0.0;;44.0;39.1;46.4;43.6
2026-09-10 10:55:32;EIN;;Keine Regel aktiv;Keine Regel aktiv, warte auf Mindestlaufzeit (noch 10m);0.0;56.0;0.0;;44.0;40.4;46.4;43.6
2026-09-10 11:00:42;EIN;Komfort;Komfort;Regel 'Komfort' sagt AUS, warte auf Mindestlaufzeit (noch 5m;0.0;57.0;0.0;;44.0;42.6;46.4;43.8
2026-09-10 11:05:51;EIN;Komfort;Komfort;Regel 'Komfort' sagt AUS, warte auf Mindestlaufzeit (noch 0m;0.0;57.0;0.0;;44.0;43.8;46.4;44.3
2026-09-10 11:10:59;AUS;Komfort;Komfort;;0.0;57.0;0.0;;44.0;44.1;46.4;44.7
2026-09-10 11:16:05;AUS;Komfort;Komfort;;0.0;57.0;0.0;;44.0;43.8;46.4;44.8
2026-09-10 11:21:14;AUS;Komfort;Komfort;;0.0;58.0;0.0;;44.0;43.6;46.4;44.8
2026-09-10 11:26:22;AUS;Komfort;Komfort;;0.0;58.0;0.0;;44.0;43.3;46.3;44.8
2026-09-10 11:31:27;AUS;Komfort;Komfort;;0.0;58.0;0.0;;44.0;43.1;46.3;44.8
2026-09-10 11:36:35;AUS;Komfort;Komfort;;0.0;59.0;0.0;;44.0;42.9;46.3;44.8
2026-09-10 11:41:43;AUS;Komfort;Komfort;;0.0;59.0;0.0;;44.0;42.7;46.3;44.8
2026-09-10 11:46:48;AUS;Komfort;Komfort;;0.0;60.0;0.0;;44.0;42.6;46.3;44.8
2026-09-10 11:51:57;AUS;Komfort;Komfort;;0.0;61.0;0.0;;44.0;42.4;46.2;44.7
2026-09-10 11:57:05;AUS;Komfort;Komfort;;0.0;62.0;0.0;;44.0;42.2;46.3;44.7
2026-09-10 12:02:10;AUS;Komfort;Komfort;;0.0;64.0;0.0;;44.0;42.1;46.2;44.7
2026-09-10 12:07:18;AUS;;Keine Regel aktiv;;0.0;65.0;0.0;;44.0;41.9;46.2;44.7
2026-09-10 12:12:24;AUS;;Keine Regel aktiv;;0.0;66.0;0.0;;44.0;41.8;46.2;44.7
2026-09-10 12:17:32;AUS;;Keine Regel aktiv;;0.0;67.0;0.0;;44.0;41.7;46.2;44.6
2026-09-10 12:22:38;AUS;;Keine Regel aktiv;;0.0;68.0;0.0;;44.0;41.5;46.2;44.7
2026-09-10 12:27:46;AUS;;Keine Regel aktiv;;0.0;69.0;0.0;;44.0;41.4;46.2;44.7
2026-09-10 12:32:51;AUS;;Keine Regel aktiv;;0.0;70.0;0.0;;44.0;41.3;46.1;44.6
2026-09-10 12:37:59;AUS;;Keine Regel aktiv;;0.0;71.0;0.0;;44.0;41.2;46.1;44.6
2026-09-10 12:43:07;AUS;;Keine Regel aktiv;;0.0;72.0;0.0;;44.0;41.1;46.2;44.6
2026-09-10 12:48:12;AUS;;Keine Regel aktiv;;0.0;73.0;0.0;;44.0;41.1;46.1;44.6
2026-09-10 12:53:21;AUS;;Keine Regel aktiv;;0.0;73.0;0.0;;44.0;40.9;46.1;44.6
2026-09-10 12:58:26;AUS;;Keine Regel aktiv;;0.0;74.0;0.0;;44.0;40.9;46.1;44.6
2026-09-10 13:03:34;AUS;;Keine Regel aktiv;;0.0;75.0;0.0;;44.0;40.8;46.1;44.6
2026-09-10 13:08:40;AUS;;Keine Regel aktiv;;0.0;75.0;0.0;;44.0;40.7;46.1;44.6
2026-09-10 13:13:48;AUS;;Keine Regel aktiv;;0.0;76.0;0.0;;44.0;40.6;46.1;44.6
2026-09-10 13:18:57;AUS;;Keine Regel aktiv;;0.0;76.0;0.0;;44.0;40.5;46.1;44.6
2026-09-10 13:24:02;AUS;;Keine Regel aktiv;;0.0;77.0;0.0;;44.0;40.4;46.0;44.6
2026-09-10 13:29:11;AUS;;Keine Regel aktiv;;0.0;77.0;0.0;;44.0;40.4;46.0;44.6
2026-09-10 13:34:20;AUS;;Keine Regel aktiv;;0.0;78.0;0.0;;44.0;40.3;46.0;44.6
2026-09-10 13:39:28;AUS;;Keine Regel aktiv;;0.0;79.0;0.0;;44.0;40.2;46.0;44.6
2026-09-10 13:44:34;AUS;;Keine Regel aktiv;;0.0;79.0;0.0;;44.0;40.2;46.0;44.5
2026-09-10 13:49:43;AUS;;Keine Regel aktiv;;0.0;80.0;0.0;;44.0;40.1;45.9;44.5
2026-09-10 13:54:51;AUS;;Keine Regel aktiv;;0.0;81.0;0.0;;44.0;40.1;46.0;44.5
2026-09-10 13:59:57;AUS;;Keine Regel aktiv;;0.0;81.0;0.0;;44.0;39.9;45.9;44.5
2026-09-10 14:05:06;AUS;;Keine Regel aktiv;;0.0;82.0;0.0;;44.0;39.9;45.9;44.5
2026-09-10 14:10:15;AUS;;Keine Regel aktiv;;0.0;82.0;0.0;;44.0;39.8;45.9;44.5
